user,problem_id,start_date,end_date,appropriateness,inappropriate_nodes
NE4,pqMDD,2014-12-24 12:55:48,2014-12-24 12:55:55,4,[]
E5,hNGiv,2015-01-05 01:04:22,2015-01-05 01:04:49,1,"[28, 29, 30]"
SE9,mcKN3,2015-01-02 02:03:21,2015-01-02 02:03:43,5,[]
NE1,PgveS,2014-12-25 04:57:45,2014-12-25 04:58:40,1,"[2, 3, 4, 5, 6, 7, 18, 19, 27]"
E5,PXXCT,2015-01-01 07:40:32,2015-01-01 07:40:54,1,"[18, 19]"
NE1,9jcD1,2014-12-25 04:24:05,2014-12-25 04:24:39,2,"[11, 12, 13, 14, 15]"
NE2,hNGiv,2015-01-16 11:57:52,2015-01-16 11:58:27,1,"[10, 11]"
SE8,twrJM,2014-12-24 22:33:04,2014-12-24 22:34:14,2,"[23, 24]"
NE4,s5Vk6,2014-12-24 12:55:01,2014-12-24 12:55:13,4,[]
NE4,86MgL,2014-12-24 13:04:53,2014-12-24 13:05:07,4,[]
E5,7kFNo,2014-12-31 07:39:37,2014-12-31 07:39:58,1,"[17, 18, 19, 20, 21, 22]"
E2,qrBZs,2014-12-19 01:56:16,2014-12-19 01:56:37,2,"[1, 2, 3, 4, 5, 6, 29]"
SE4,2flFc,2014-12-19 03:35:54,2014-12-19 03:36:10,1,"[9, 10, 11]"
SE5,tOfjr,2014-12-18 06:27:15,2014-12-18 06:27:35,2,"[12, 16, 17]"
SE5,jCdZF,2014-12-18 05:19:05,2014-12-18 05:19:37,2,"[12, 13, 14]"
SE1,kmb7q,2014-12-19 13:19:39,2014-12-19 13:19:51,5,[]
SE9,otedB,2015-01-02 02:19:16,2015-01-02 02:19:31,5,[]
SE6,XrWem,2015-01-22 03:53:45,2015-01-22 03:53:55,3,[]
E1,nA6kb,2015-02-21 01:03:07,2015-02-21 01:04:03,3,[]
E5,otedB,2014-12-31 23:21:57,2014-12-31 23:22:25,3,[]
SE6,Hhxt0,2015-01-22 03:47:07,2015-01-22 03:47:50,2,"[23, 24]"
SE3,prSsi,2014-12-25 11:03:58,2014-12-25 11:04:31,2,"[20, 23, 24]"
SE6,jCdZF,2015-01-22 07:24:05,2015-01-22 07:24:21,2,[23]
SE6,KFbAE,2015-01-22 07:08:10,2015-01-22 07:08:30,3,[]
SE3,YmRTB,2014-12-25 11:07:25,2014-12-25 11:08:06,2,"[23, 24, 27, 28, 29, 30]"
E4,XrWem,2014-12-26 20:43:34,2014-12-26 20:43:49,1,"[18, 19, 20]"
SE5,2OXqf,2014-12-18 07:06:45,2014-12-18 07:07:23,1,"[18, 19, 20, 22, 23]"
SE4,kmb7q,2014-12-19 03:15:00,2014-12-19 03:15:13,1,"[6, 7, 27, 28, 29, 30]"
E4,nrNsl,2014-12-26 20:15:37,2014-12-26 20:15:54,2,"[18, 19, 20, 21, 22, 23]"
SE3,gcKcy,2014-12-26 04:23:36,2014-12-26 04:24:05,2,"[12, 13, 14, 15, 16, 17, 28]"
SE1,dM5ae,2014-12-19 10:33:15,2014-12-19 10:33:34,3,[]
SE4,VEDV0,2014-12-19 03:08:58,2014-12-19 03:09:17,5,[]
E5,ijJt6,2014-12-31 07:39:59,2014-12-31 07:40:21,1,"[27, 28]"
SE5,9tNo6,2014-12-18 08:03:23,2014-12-18 08:03:54,2,"[8, 18, 19, 20, 26, 27]"
E5,nrNsl,2014-12-31 02:10:21,2014-12-31 02:10:39,2,"[18, 19]"
E4,XE5oE,2014-12-26 20:05:48,2014-12-26 20:06:11,2,"[5, 6, 7, 8]"
SE5,prSsi,2014-12-18 05:01:41,2014-12-18 05:02:14,4,[]
SE5,kmb7q,2014-12-18 05:20:56,2014-12-18 05:21:24,2,"[15, 18, 19]"
SE7,7kFNo,2015-01-02 03:13:30,2015-01-02 03:13:54,5,[]
SE2,jP8Dj,2014-12-11 02:06:25,2014-12-11 02:07:22,1,"[7, 8, 10, 24, 25]"
NE3,jjav2,2015-01-26 19:18:08,2015-01-26 19:18:22,3,[]
E5,cV2Wj,2014-12-31 07:46:16,2014-12-31 07:46:39,2,"[17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28]"
E5,hHWL3,2014-12-31 07:38:39,2014-12-31 07:39:00,1,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]"
SE9,sZs9e,2015-01-02 02:07:04,2015-01-02 02:07:24,2,"[12, 13]"
SE7,OXAWb,2015-01-02 03:06:50,2015-01-02 03:07:39,1,"[18, 19, 20, 21]"
E2,dS6ka,2014-12-26 01:26:53,2014-12-26 01:27:02,5,[]
E1,xAt1k,2015-02-20 06:22:19,2015-02-20 06:22:34,5,[]
SE5,Hhxt0,2014-12-18 05:23:33,2014-12-18 05:23:47,5,[]
SE3,hHWL3,2014-12-25 11:05:25,2014-12-25 11:05:53,5,[]
NE2,2OXqf,2015-01-16 11:54:06,2015-01-16 11:55:00,1,"[1, 2, 3, 4, 5]"
E4,hNGiv,2014-12-26 20:28:33,2014-12-26 20:29:19,1,"[10, 11, 28, 29, 30]"
SE6,IZ6Jo,2015-01-22 07:25:04,2015-01-22 07:25:18,2,[]
NE4,8EKE6,2014-12-24 12:48:15,2014-12-24 12:48:23,4,[]
NE2,7kFNo,2015-01-16 12:24:31,2015-01-16 12:24:47,1,"[20, 21, 22]"
NE3,LeOzW,2015-01-26 19:15:57,2015-01-26 19:16:08,3,[]
NE2,WjN7e,2015-01-16 12:13:41,2015-01-16 12:14:31,2,"[17, 18]"
NE1,5DsLp,2014-12-25 05:20:58,2014-12-25 05:21:32,2,"[16, 17, 18, 19, 20, 21, 22, 23]"
E5,9nSEk,2014-12-31 23:22:26,2014-12-31 23:22:44,1,"[1, 2, 3, 4, 28]"
SE5,Y9t3t,2014-12-18 07:04:23,2014-12-18 07:04:39,4,[]
NE2,1wlhA,2015-01-16 12:37:28,2015-01-16 12:37:46,1,"[22, 23, 25]"
NE4,Y9t3t,2014-12-24 12:55:55,2014-12-24 12:56:02,4,[]
SE8,4nC7q,2014-12-24 22:35:40,2014-12-24 22:35:53,5,[]
E1,WA29W,2015-02-18 09:06:21,2015-02-18 09:11:19,5,[]
SE8,aDzn0,2014-12-24 22:38:18,2014-12-24 22:38:35,1,"[12, 13, 14]"
SE6,m0iNC,2015-01-22 07:06:20,2015-01-22 07:06:41,3,[]
SE5,WjN7e,2014-12-18 05:02:15,2014-12-18 05:03:00,2,"[14, 17, 18]"
NE1,IZ6Jo,2014-12-25 05:18:35,2014-12-25 05:18:56,5,[]
SE5,IZ6Jo,2014-12-18 05:03:01,2014-12-18 05:03:24,4,[]
SE9,Z2nOq,2015-01-02 02:09:04,2015-01-02 02:09:22,2,[28]
SE3,30gEV,2015-01-13 21:22:30,2015-01-13 21:22:53,4,[]
SE2,s5Vk6,2014-12-11 01:59:59,2014-12-11 02:00:10,5,[]
E5,b4ejO,2014-12-31 23:23:11,2014-12-31 23:23:35,1,"[25, 26]"
NE1,prSsi,2014-12-25 05:00:58,2014-12-25 05:01:39,2,"[1, 2, 3, 4, 5, 6, 7, 16, 17, 18, 19, 20, 21, 22, 23]"
SE6,Z2nOq,2015-01-22 07:07:40,2015-01-22 07:08:09,2,[2]
SE8,pqMDD,2014-12-24 22:29:37,2014-12-24 22:29:56,4,[]
SE1,5DsLp,2014-12-18 15:56:45,2014-12-18 15:57:05,2,"[22, 23]"
E2,D8g0X,2014-12-19 01:56:46,2014-12-19 01:56:57,1,"[18, 19]"
SE2,mHtKQ,2014-12-11 01:54:52,2014-12-11 01:56:26,2,"[2, 3, 4, 5, 6, 7, 8, 9]"
SE2,X0hrt,2014-12-11 01:59:45,2014-12-11 01:59:59,1,"[16, 17, 18]"
SE1,FZkFk,2014-12-19 13:24:01,2014-12-19 13:24:20,2,"[3, 4, 10, 11, 12, 13]"
SE7,9tNo6,2015-01-02 02:51:06,2015-01-02 02:51:43,2,[25]
E2,dM5ae,2014-12-25 08:38:42,2014-12-25 08:39:10,2,"[7, 8, 9, 10, 11, 12, 25]"
NE1,pVzBY,2014-12-25 05:21:32,2014-12-25 05:22:03,2,"[5, 10, 11, 12, 13, 14, 15, 16]"
SE2,WjN7e,2014-12-11 01:50:37,2014-12-11 01:50:49,5,[]
SE2,fXA7k,2014-12-11 01:53:37,2014-12-11 01:53:49,1,"[20, 21, 28]"
NE3,YmRTB,2015-01-26 19:16:23,2015-01-26 19:16:36,3,[]
SE2,WPHOw,2014-12-11 01:46:12,2014-12-11 01:46:26,1,"[26, 27]"
E4,YmRTB,2014-12-26 20:36:58,2014-12-26 20:37:11,5,[]
E5,m0iNC,2015-01-01 00:36:27,2015-01-01 00:36:50,1,"[22, 23, 25, 26, 27]"
NE2,5CeFg,2015-01-16 12:14:33,2015-01-16 12:15:46,1,"[9, 10, 11, 12, 30]"
E5,qUGBo,2015-01-03 00:56:10,2015-01-03 00:56:26,1,"[27, 28]"
SE8,PgveS,2014-12-24 22:56:02,2014-12-24 22:56:12,5,[]
E4,VejQD,2014-12-26 20:31:58,2014-12-26 20:32:24,1,"[9, 10, 11, 12, 13, 14, 15]"
SE6,dH82r,2015-01-22 03:47:51,2015-01-22 03:48:17,3,[]
NE1,s4CVl,2014-12-25 04:10:51,2014-12-25 04:11:23,2,"[17, 19, 20, 21, 22, 23]"
SE1,nrNsl,2014-12-18 15:56:28,2014-12-18 15:56:44,3,[]
SE9,zvXPn,2015-01-02 02:13:10,2015-01-02 02:13:34,2,[14]
E2,IZ6Jo,2014-12-26 01:40:21,2014-12-26 01:40:33,1,"[25, 26]"
SE3,fXA7k,2014-12-25 10:58:05,2014-12-25 10:58:49,1,"[1, 2, 3, 4, 5, 6, 7]"
SE3,aDzn0,2014-12-26 11:02:53,2014-12-26 11:03:11,5,[]
SE9,WPHOw,2014-12-25 09:42:43,2014-12-25 09:43:00,5,[]
E1,jP8Dj,2015-02-17 08:19:24,2015-02-17 08:20:06,1,"[24, 25]"
SE8,PXXCT,2014-12-24 22:37:45,2014-12-24 22:38:01,2,"[18, 19]"
SE2,FZkFk,2014-12-11 02:02:15,2014-12-11 02:02:33,5,[]
E2,twrJM,2014-12-19 01:54:00,2014-12-19 01:54:16,4,[]
SE9,b4ejO,2015-01-02 02:24:29,2015-01-02 02:24:40,5,[]
NE3,mZ5zR,2015-01-26 18:16:31,2015-01-26 18:17:22,4,[]
NE2,K7z8B,2015-01-16 12:36:11,2015-01-16 12:36:28,2,[26]
E4,prSsi,2014-12-26 20:40:39,2014-12-26 20:40:54,1,"[23, 24]"
NE4,bjMXa,2014-12-24 12:57:34,2014-12-24 12:57:48,4,[]
NE3,mHtKQ,2015-01-26 19:03:22,2015-01-26 19:04:45,2,"[3, 4]"
E5,AHATe,2015-01-03 00:54:55,2015-01-03 00:55:11,1,"[28, 29, 30]"
SE4,9p5qj,2014-12-19 03:23:38,2014-12-19 03:23:49,5,[]
E4,IZ6Jo,2014-12-26 20:27:47,2014-12-26 20:28:05,1,"[25, 26]"
NE4,SiNB1,2014-12-24 13:06:45,2014-12-24 13:06:58,4,[]
NE4,mHtKQ,2014-12-24 12:47:10,2014-12-24 12:47:37,2,"[2, 3]"
E4,5CeFg,2014-12-26 20:35:50,2014-12-26 20:36:18,1,"[9, 10, 17, 18, 19, 20, 21]"
SE8,mHtKQ,2014-12-24 22:44:21,2014-12-24 22:44:41,1,"[3, 4]"
SE4,jjav2,2014-12-19 03:13:26,2014-12-19 03:13:39,4,[]
SE4,gcKcy,2014-12-19 03:23:04,2014-12-19 03:23:18,4,"[1, 2]"
E5,1Y2UO,2015-01-05 01:03:45,2015-01-05 01:04:00,1,"[22, 24]"
E5,5DsLp,2014-12-31 23:20:39,2014-12-31 23:21:06,1,"[22, 23]"
SE6,9tNo6,2014-12-18 07:00:55,2014-12-18 07:01:49,5,[]
NE4,TCinA,2014-12-24 12:48:36,2014-12-24 12:48:43,4,[]
NE2,pVzBY,2015-01-16 12:41:09,2015-01-16 12:41:25,2,"[17, 18]"
NE2,fXA7k,2015-01-16 12:06:02,2015-01-16 12:06:27,1,"[14, 15, 16]"
NE3,dM5ae,2015-01-26 18:17:36,2015-01-26 18:17:52,3,[]
SE8,AHATe,2014-12-24 22:53:22,2014-12-24 22:53:38,2,"[28, 29, 30]"
NE2,PRcaf,2015-01-16 12:36:29,2015-01-16 12:36:44,5,[]
NE3,PRcaf,2015-01-26 18:57:43,2015-01-26 18:57:56,4,[]
SE2,pVzBY,2014-12-11 02:03:29,2014-12-11 02:03:44,2,"[11, 12, 13, 14, 15, 16]"
NE3,prSsi,2015-01-26 19:04:46,2015-01-26 19:05:13,3,[]
E1,hNGiv,2015-02-20 12:55:26,2015-02-20 12:55:53,1,"[28, 29, 30]"
NE2,9nSEk,2015-01-16 12:02:34,2015-01-16 12:03:28,2,"[24, 25, 26]"
E4,m0iNC,2014-12-26 20:24:53,2014-12-26 20:25:10,1,"[25, 26]"
NE4,wlbEr,2014-12-24 12:48:24,2014-12-24 12:48:35,4,[]
E2,ZGlDS,2014-12-26 01:25:50,2014-12-26 01:26:06,1,"[20, 21, 22, 23, 24, 25, 26]"
E2,Hhxt0,2014-12-26 01:28:39,2014-12-26 01:30:01,3,[]
NE1,twrJM,2014-12-25 04:35:42,2014-12-25 04:36:11,2,"[10, 11, 15, 16, 17, 18, 19, 25]"
NE3,s5oBc,2015-01-26 19:16:09,2015-01-26 19:16:22,3,[]
NE3,1wlhA,2015-01-26 19:20:26,2015-01-26 19:20:42,3,[]
NE3,VEDV0,2015-01-26 19:18:51,2015-01-26 19:19:05,3,[]
NE3,UPFkK,2015-01-26 19:19:06,2015-01-26 19:19:16,3,[]
E2,dH82r,2014-12-19 01:52:20,2014-12-19 01:52:35,1,"[27, 28]"
SE8,ZLfld,2014-12-24 22:54:15,2014-12-24 22:54:28,4,[]
E2,hHWL3,2014-12-19 01:52:35,2014-12-19 01:53:19,2,"[11, 12, 13, 14, 15, 16, 17]"
SE3,dS6ka,2014-12-27 05:37:09,2014-12-27 05:37:21,5,[]
SE2,jjav2,2014-12-11 02:00:54,2014-12-11 02:01:05,5,[]
SE2,XE5oE,2014-12-11 02:02:44,2014-12-11 02:03:03,5,[]
E4,8EKE6,2014-12-26 20:26:00,2014-12-26 20:26:23,1,"[21, 22]"
SE7,I9QTc,2015-01-02 02:17:28,2015-01-02 02:17:58,1,"[1, 2]"
SE2,XBCNz,2014-12-11 01:45:25,2014-12-11 01:45:41,5,[]
NE2,mHtKQ,2015-01-16 12:05:23,2015-01-16 12:06:01,1,"[3, 4]"
NE3,merhN,2015-01-26 18:06:16,2015-01-26 18:06:34,3,[]
SE7,X0hrt,2015-01-02 02:59:25,2015-01-02 02:59:45,5,[]
SE9,8EKE6,2015-01-02 02:21:12,2015-01-02 02:21:29,4,[]
SE7,zvXPn,2015-01-02 03:09:27,2015-01-02 03:09:52,2,[26]
E1,merhN,2015-02-17 08:22:12,2015-02-17 08:23:14,1,"[16, 17, 18]"
SE2,2OXqf,2014-12-11 01:49:27,2014-12-11 01:49:36,5,[]
SE7,gKPb4,2015-01-02 02:43:13,2015-01-02 02:43:53,2,"[9, 10]"
SE9,s5Vk6,2015-01-02 02:08:51,2015-01-02 02:09:03,4,[]
E4,6vzaD,2014-12-26 20:09:18,2014-12-26 20:09:36,5,[]
SE2,VEDV0,2014-12-11 01:58:54,2014-12-11 01:59:12,5,[]
SE9,s5oBc,2014-12-25 09:46:24,2014-12-25 09:46:46,5,[]
SE6,6vzaD,2015-01-22 07:16:44,2015-01-22 07:17:05,3,[]
SE8,moWjD,2014-12-24 22:57:55,2014-12-24 22:58:09,4,[]
SE2,dIbfh,2014-12-11 01:48:34,2014-12-11 01:48:43,5,[]
E2,VejQD,2014-12-26 01:40:34,2014-12-26 01:40:53,1,"[11, 12, 13, 14, 15, 16]"
SE6,Y9t3t,2015-01-22 03:48:48,2015-01-22 03:49:09,2,[27]
E4,gcKcy,2014-12-26 20:35:10,2014-12-26 20:35:26,1,"[13, 14, 28]"
NE3,VejQD,2015-01-26 18:14:48,2015-01-26 18:15:00,3,[]
NE3,kmb7q,2015-01-26 19:05:14,2015-01-26 19:05:31,3,[]
NE1,YmRTB,2014-12-25 04:21:35,2014-12-25 04:22:27,2,"[7, 9, 10, 11, 12, 13, 14, 15, 16]"
NE3,4nC7q,2015-01-26 19:14:06,2015-01-26 19:14:20,3,[]
SE2,tOfjr,2014-12-11 02:03:04,2014-12-11 02:03:28,3,[]
E3,kmb7q,2015-02-17 08:23:40,2015-02-17 08:24:00,5,[]
SE6,XvXUW,2014-12-18 06:59:34,2014-12-18 07:00:54,5,[]
NE4,hNGiv,2014-12-24 12:59:03,2014-12-24 12:59:15,3,[]
NE4,qUGBo,2014-12-24 13:04:21,2014-12-24 13:04:30,4,[]
NE2,otedB,2015-01-16 12:39:14,2015-01-16 12:39:32,2,"[22, 23, 24]"
SE5,m7MAu,2014-12-18 08:04:09,2014-12-18 08:04:24,5,[]
NE1,roAbh,2014-12-25 04:23:42,2014-12-25 04:24:05,4,[]
NE3,moWjD,2015-01-26 19:18:35,2015-01-26 19:18:51,3,[]
SE2,ijJt6,2014-12-11 01:57:19,2014-12-11 01:57:30,1,"[27, 28]"
NE3,XBCNz,2015-01-26 19:19:17,2015-01-26 19:19:34,3,[]
E1,X0hrt,2015-02-19 07:36:12,2015-02-19 07:36:47,1,"[16, 17, 18]"
SE3,sZs9e,2014-12-25 11:05:54,2014-12-25 11:06:26,1,"[11, 12, 13]"
NE3,9p5qj,2015-01-26 19:15:29,2015-01-26 19:15:45,3,[]
E4,TCinA,2014-12-26 20:24:32,2014-12-26 20:24:53,1,"[23, 24, 25, 26, 27, 28]"
SE6,dIbfh,2015-01-22 07:22:36,2015-01-22 07:22:46,2,[]
SE4,rHHFS,2014-12-19 03:15:42,2014-12-19 03:15:58,1,"[8, 9, 10]"
E5,D8g0X,2015-01-05 01:05:33,2015-01-05 01:05:45,1,"[18, 19]"
SE9,5CeFg,2015-01-02 02:09:47,2015-01-02 02:10:08,5,[]
E2,XrWem,2014-12-26 01:36:48,2014-12-26 01:37:02,1,"[18, 19, 20]"
E1,UPFkK,2015-02-19 07:32:06,2015-02-19 07:33:39,5,[]
SE1,9tNo6,2014-12-19 13:19:22,2014-12-19 13:19:38,3,[]
SE1,WA29W,2014-12-19 13:23:08,2014-12-19 13:23:24,2,"[18, 19, 20]"
SE5,otedB,2014-12-18 06:21:05,2014-12-18 06:21:29,2,"[1, 2, 3]"
SE5,rHHFS,2014-12-18 08:00:36,2014-12-18 08:01:00,2,"[8, 9, 10]"
SE1,5CeFg,2014-12-18 15:48:16,2014-12-18 15:49:04,3,[]
SE4,X0hrt,2014-12-19 03:13:41,2014-12-19 03:14:15,4,[]
NE4,XvXUW,2014-12-24 12:56:03,2014-12-24 12:56:11,4,[]
NE2,dS6ka,2015-01-16 11:58:28,2015-01-16 12:00:12,2,"[21, 22]"
E4,kmb7q,2014-12-26 20:06:37,2014-12-26 20:07:01,5,[]
SE4,oTqSm,2014-12-19 03:31:48,2014-12-19 03:32:07,1,"[6, 7, 8]"
SE5,nrNsl,2014-12-18 06:32:18,2014-12-18 06:32:55,4,[]
E2,jjav2,2014-12-26 01:32:16,2014-12-26 01:32:26,4,[]
SE5,AHATe,2014-12-18 07:06:33,2014-12-18 07:06:44,4,[]
NE1,dM5ae,2014-12-25 04:55:00,2014-12-25 04:55:51,2,"[7, 8, 9, 10, 11, 12, 13, 24, 25]"
SE7,nrNsl,2015-01-02 03:16:49,2015-01-02 03:17:06,1,"[18, 19, 20, 21, 22, 23]"
E2,1Y2UO,2014-12-26 01:35:08,2014-12-26 01:35:22,1,"[18, 19, 20, 21, 22, 23, 24]"
E1,YmRTB,2015-02-20 12:44:23,2015-02-20 12:44:42,5,[]
SE3,moWjD,2014-12-25 11:28:43,2014-12-25 11:29:09,2,"[17, 18, 19, 20, 21, 22, 27, 28]"
SE4,PotWa,,2014-12-19 03:16:13,4,[]
SE4,6vzaD,2014-12-19 03:24:36,2014-12-19 03:24:53,1,"[13, 14, 28]"
SE3,88XpX,2014-12-26 04:24:05,2014-12-26 04:24:24,4,[]
NE4,VejQD,2014-12-24 13:04:12,2014-12-24 13:04:20,4,[]
E4,KFbAE,2014-12-26 20:17:52,2014-12-26 20:18:06,1,"[26, 27]"
SE3,Ha0lR,2014-12-26 23:46:53,2014-12-26 23:47:09,5,[]
SE6,PRcaf,2015-01-22 03:50:21,2015-01-22 03:51:02,3,[]
E1,rHHFS,2015-02-19 09:19:07,2015-02-19 09:22:11,5,[]
SE4,prSsi,2014-12-19 03:36:13,2014-12-19 03:36:28,1,"[23, 24]"
SE9,OXAWb,2015-01-02 02:16:29,2015-01-02 02:16:43,5,[]
SE7,xAt1k,2015-01-02 02:19:20,2015-01-02 02:19:34,5,[]
SE9,XrWem,2014-12-25 09:40:21,2014-12-25 09:41:01,1,[20]
SE8,m0iNC,2014-12-24 22:45:21,2014-12-24 22:45:35,4,[]
SE1,Ha0lR,2014-12-19 12:27:39,2014-12-19 12:28:03,2,"[19, 26, 27, 28]"
NE1,PotWa,2014-12-25 03:56:07,2014-12-25 03:56:48,1,"[6, 7, 11, 12, 13, 14, 15, 16, 17, 28, 29]"
NE4,xAt1k,2014-12-24 13:02:57,2014-12-24 13:03:04,4,[]
SE6,kGbCK,2015-01-22 07:12:22,2015-01-22 07:12:47,4,[]
SE8,qUGBo,2014-12-24 22:53:39,2014-12-24 22:53:51,2,"[26, 27, 28]"
SE8,6vzaD,2014-12-24 22:57:13,2014-12-24 22:57:23,5,[]
E2,jP8Dj,2014-12-26 01:27:40,2014-12-26 01:27:53,1,"[24, 25]"
SE5,sZs9e,2014-12-18 06:24:35,2014-12-18 06:24:57,2,"[11, 12, 13]"
SE9,dIbfh,2015-01-02 02:23:35,2015-01-02 02:23:46,4,[]
E1,mcKN3,2015-02-21 01:04:22,2015-02-21 01:04:38,5,[]
NE4,m7MAu,2014-12-24 13:06:58,2014-12-24 13:07:06,4,[]
SE6,dM5ae,2015-01-22 07:17:38,2015-01-22 07:17:54,3,[]
SE7,XE5oE,2015-01-02 02:16:49,2015-01-02 02:17:26,2,"[3, 4]"
E1,pqMDD,2015-02-19 07:40:18,2015-02-19 07:40:41,5,[]
E1,XBCNz,2015-02-19 09:00:45,2015-02-19 09:01:09,5,[]
SE6,pKl8D,2015-01-22 07:22:23,2015-01-22 07:22:35,3,[]
E1,XE5oE,2015-02-19 09:04:54,2015-02-19 09:05:34,2,"[1, 2, 3, 4]"
SE5,VEDV0,2014-12-18 06:31:34,2014-12-18 06:32:05,2,"[26, 27]"
SE8,jCdZF,2014-12-24 22:47:59,2014-12-24 22:48:15,4,[]
SE3,IZ6Jo,2014-12-25 11:28:06,2014-12-25 11:28:42,2,"[19, 20, 21, 22, 23, 24, 25, 26]"
SE1,pqMDD,2014-12-19 10:32:00,2014-12-19 10:32:20,2,"[13, 14, 15]"
SE7,ijJt6,2015-01-02 02:11:07,2015-01-02 02:12:14,2,"[27, 28]"
SE1,XvXUW,2014-12-19 13:22:00,2014-12-19 13:22:10,5,[]
SE1,I9QTc,2014-12-19 10:29:52,2014-12-19 10:30:19,2,"[1, 2]"
SE9,ZLfld,2015-01-02 02:00:09,2015-01-02 02:00:38,4,[]
NE4,UPFkK,2014-12-24 12:56:41,2014-12-24 12:56:52,3,[]
E1,aDzn0,2015-02-21 00:55:09,2015-02-21 00:55:28,5,[]
SE5,aDzn0,2014-12-18 07:56:07,2014-12-18 07:56:21,4,[]
E2,gcKcy,2014-12-19 01:55:00,2014-12-19 01:55:52,2,"[13, 14, 28]"
SE9,hHWL3,2015-01-02 02:06:46,2015-01-02 02:07:03,4,[]
SE3,5CeFg,2014-12-26 23:46:10,2014-12-26 23:46:27,5,[]
SE4,qUGBo,2014-12-19 03:21:41,2014-12-19 03:21:59,5,[]
SE1,zvXPn,2014-12-19 12:37:25,2014-12-19 12:37:55,2,"[2, 3, 4, 26, 59]"
SE3,cV2Wj,2014-12-26 10:15:49,2014-12-26 10:16:09,5,[]
SE9,X0hrt,2015-01-02 02:09:23,2015-01-02 02:09:46,2,"[17, 18]"
SE9,gKPb4,2015-01-02 02:06:16,2015-01-02 02:06:29,5,[]
NE4,moWjD,2014-12-24 12:49:07,2014-12-24 12:49:16,4,[]
SE7,m0iNC,2015-01-02 03:02:00,2015-01-02 03:02:18,4,[]
NE2,OXAWb,2015-01-16 11:55:25,2015-01-16 11:55:45,4,[]
SE9,xAt1k,2015-01-02 02:23:05,2015-01-02 02:23:22,2,"[21, 22]"
SE8,Ha0lR,2014-12-24 22:52:25,2014-12-24 22:52:34,5,[]
SE5,XvXUW,2014-12-18 06:25:29,2014-12-18 06:25:51,2,"[18, 19, 20]"
SE5,1Y2UO,2014-12-18 06:34:57,2014-12-18 06:35:15,2,"[22, 23, 24]"
SE6,mcKN3,2015-01-22 07:21:45,2015-01-22 07:21:59,3,[]
E5,OXAWb,2014-12-31 02:11:08,2014-12-31 02:11:43,2,[30]
NE1,m0iNC,2014-12-25 05:07:45,2014-12-25 05:09:02,2,"[23, 25, 26]"
NE4,D8g0X,2014-12-24 13:02:25,2014-12-24 13:02:35,4,[]
SE8,PotWa,2014-12-24 22:56:29,2014-12-24 22:56:40,5,[]
SE9,2oJdf,2014-12-25 09:41:26,2014-12-25 09:41:52,5,[]
SE3,nA6kb,2014-12-25 13:50:34,2014-12-25 13:51:20,1,"[22, 23, 24, 25, 26, 27, 28, 29]"
SE9,Y9t3t,2015-01-02 02:10:09,2015-01-02 02:10:31,2,[26]
NE4,sZs9e,2014-12-24 13:04:31,2014-12-24 13:04:41,4,[]
SE5,ZGlDS,2014-12-18 08:00:11,2014-12-18 08:00:35,2,"[24, 25, 26]"
SE8,nA6kb,2014-12-24 22:45:47,2014-12-24 22:46:11,4,[]
SE4,D8g0X,2014-12-19 03:29:37,2014-12-19 03:29:55,1,"[18, 19]"
SE3,kmb7q,2014-12-25 11:00:31,2014-12-25 11:01:28,2,"[5, 6, 7, 27, 28, 29, 30]"
E4,rHHFS,2014-12-26 20:05:26,2014-12-26 20:05:48,4,[]
SE7,Z2nOq,2015-01-02 02:42:55,2015-01-02 02:43:11,5,[]
